,pand_id,road_ids
1716,363100012136272.0,"[[[52.361553, 4.915311], [52.361589, 4.915413], [52.361799, 4.916189], [52.361826, 4.916336], [52.361845, 4.916482], [52.361885, 4.917612], [52.361914, 4.917935]]]"
1717,363100012119609.0,[]
1718,363100012236363.0,[]
1719,363100012235952.0,[]
1720,363100012155611.0,"[[[52.361553, 4.915311], [52.361589, 4.915413], [52.361799, 4.916189], [52.361826, 4.916336], [52.361845, 4.916482], [52.361885, 4.917612], [52.361914, 4.917935]], [[52.361914, 4.917935], [52.361951, 4.918228], [52.362006, 4.918492], [52.36207, 4.918755], [52.362142, 4.91896], [52.362251, 4.91915], [52.362694, 4.919733]]]"
1721,363100012153693.0,"[[[52.361914, 4.917935], [52.361951, 4.918228], [52.362006, 4.918492], [52.36207, 4.918755], [52.362142, 4.91896], [52.362251, 4.91915], [52.362694, 4.919733]]]"
1722,363100012152395.0,"[[[52.363692, 4.923262], [52.363786, 4.92323], [52.363839, 4.92322], [52.3639, 4.923252], [52.363959, 4.923331], [52.364929, 4.924927], [52.365413, 4.925936]], [[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]]]"
1723,363100012160990.0,"[[[52.363692, 4.923262], [52.363786, 4.92323], [52.363839, 4.92322], [52.3639, 4.923252], [52.363959, 4.923331], [52.364929, 4.924927], [52.365413, 4.925936]], [[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]]]"
1724,363100012165385.0,"[[[52.363692, 4.923262], [52.363786, 4.92323], [52.363839, 4.92322], [52.3639, 4.923252], [52.363959, 4.923331], [52.364929, 4.924927], [52.365413, 4.925936]], [[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]]]"
1725,363100012159594.0,"[[[52.363692, 4.923262], [52.363786, 4.92323], [52.363839, 4.92322], [52.3639, 4.923252], [52.363959, 4.923331], [52.364929, 4.924927], [52.365413, 4.925936]], [[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]]]"
1726,363100012156143.0,"[[[52.363692, 4.923262], [52.363786, 4.92323], [52.363839, 4.92322], [52.3639, 4.923252], [52.363959, 4.923331], [52.364929, 4.924927], [52.365413, 4.925936]], [[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]]]"
1727,363100012158685.0,"[[[52.363692, 4.923262], [52.363786, 4.92323], [52.363839, 4.92322], [52.3639, 4.923252], [52.363959, 4.923331], [52.364929, 4.924927], [52.365413, 4.925936]], [[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]]]"
1728,363100012161952.0,"[[[52.363692, 4.923262], [52.363786, 4.92323], [52.363839, 4.92322], [52.3639, 4.923252], [52.363959, 4.923331], [52.364929, 4.924927], [52.365413, 4.925936]], [[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]]]"
1729,363100012163697.0,"[[[52.363692, 4.923262], [52.363786, 4.92323], [52.363839, 4.92322], [52.3639, 4.923252], [52.363959, 4.923331], [52.364929, 4.924927], [52.365413, 4.925936]], [[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]]]"
1730,363100012153077.0,"[[[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]], [[52.365413, 4.925936], [52.365665, 4.926402], [52.365761, 4.926607], [52.365824, 4.926886]]]"
1731,363100012159450.0,"[[[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]], [[52.365413, 4.925936], [52.365665, 4.926402], [52.365761, 4.926607], [52.365824, 4.926886]]]"
1732,363100012161858.0,"[[[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]], [[52.365413, 4.925936], [52.365665, 4.926402], [52.365761, 4.926607], [52.365824, 4.926886]]]"
1733,363100012071271.0,"[[[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]], [[52.365413, 4.925936], [52.365665, 4.926402], [52.365761, 4.926607], [52.365824, 4.926886]]]"
1734,363100012125544.0,[]
1735,363100012093442.0,"[[[52.360574, 4.911182], [52.360857, 4.911745], [52.36094, 4.911944], [52.360985, 4.912073], [52.361036, 4.912424], [52.361104, 4.913335], [52.361104, 4.913457]]]"
1736,363100012147310.0,"[[[52.360574, 4.911182], [52.360857, 4.911745], [52.36094, 4.911944], [52.360985, 4.912073], [52.361036, 4.912424], [52.361104, 4.913335], [52.361104, 4.913457]], [[52.360628, 4.911078], [52.360674, 4.911205], [52.360963, 4.911759], [52.361017, 4.911877], [52.361058, 4.912016], [52.361097, 4.912346], [52.361126, 4.912785], [52.361173, 4.913388], [52.361198, 4.913654], [52.361236, 4.913921], [52.3613, 4.914276], [52.361459, 4.914941], [52.361507, 4.915106], [52.361521, 4.915181]]]"
1737,363100012081247.0,"[[[52.360574, 4.911182], [52.360857, 4.911745], [52.36094, 4.911944], [52.360985, 4.912073], [52.361036, 4.912424], [52.361104, 4.913335], [52.361104, 4.913457]], [[52.360628, 4.911078], [52.360674, 4.911205], [52.360963, 4.911759], [52.361017, 4.911877], [52.361058, 4.912016], [52.361097, 4.912346], [52.361126, 4.912785], [52.361173, 4.913388], [52.361198, 4.913654], [52.361236, 4.913921], [52.3613, 4.914276], [52.361459, 4.914941], [52.361507, 4.915106], [52.361521, 4.915181]]]"
1738,363100012097882.0,"[[[52.360574, 4.911182], [52.360857, 4.911745], [52.36094, 4.911944], [52.360985, 4.912073], [52.361036, 4.912424], [52.361104, 4.913335], [52.361104, 4.913457]], [[52.360628, 4.911078], [52.360674, 4.911205], [52.360963, 4.911759], [52.361017, 4.911877], [52.361058, 4.912016], [52.361097, 4.912346], [52.361126, 4.912785], [52.361173, 4.913388], [52.361198, 4.913654], [52.361236, 4.913921], [52.3613, 4.914276], [52.361459, 4.914941], [52.361507, 4.915106], [52.361521, 4.915181]]]"
1739,363100012150944.0,"[[[52.360574, 4.911182], [52.360857, 4.911745], [52.36094, 4.911944], [52.360985, 4.912073], [52.361036, 4.912424], [52.361104, 4.913335], [52.361104, 4.913457]], [[52.360628, 4.911078], [52.360674, 4.911205], [52.360963, 4.911759], [52.361017, 4.911877], [52.361058, 4.912016], [52.361097, 4.912346], [52.361126, 4.912785], [52.361173, 4.913388], [52.361198, 4.913654], [52.361236, 4.913921], [52.3613, 4.914276], [52.361459, 4.914941], [52.361507, 4.915106], [52.361521, 4.915181]]]"
1740,363100012097151.0,"[[[52.360574, 4.911182], [52.360857, 4.911745], [52.36094, 4.911944], [52.360985, 4.912073], [52.361036, 4.912424], [52.361104, 4.913335], [52.361104, 4.913457]], [[52.360628, 4.911078], [52.360674, 4.911205], [52.360963, 4.911759], [52.361017, 4.911877], [52.361058, 4.912016], [52.361097, 4.912346], [52.361126, 4.912785], [52.361173, 4.913388], [52.361198, 4.913654], [52.361236, 4.913921], [52.3613, 4.914276], [52.361459, 4.914941], [52.361507, 4.915106], [52.361521, 4.915181]]]"
1741,363100012147496.0,"[[[52.361104, 4.913457], [52.361114, 4.913583], [52.361179, 4.914023]], [[52.360574, 4.911182], [52.360857, 4.911745], [52.36094, 4.911944], [52.360985, 4.912073], [52.361036, 4.912424], [52.361104, 4.913335], [52.361104, 4.913457]], [[52.360628, 4.911078], [52.360674, 4.911205], [52.360963, 4.911759], [52.361017, 4.911877], [52.361058, 4.912016], [52.361097, 4.912346], [52.361126, 4.912785], [52.361173, 4.913388], [52.361198, 4.913654], [52.361236, 4.913921], [52.3613, 4.914276], [52.361459, 4.914941], [52.361507, 4.915106], [52.361521, 4.915181]]]"
1742,363100012086984.0,"[[[52.361104, 4.913457], [52.361114, 4.913583], [52.361179, 4.914023]], [[52.360574, 4.911182], [52.360857, 4.911745], [52.36094, 4.911944], [52.360985, 4.912073], [52.361036, 4.912424], [52.361104, 4.913335], [52.361104, 4.913457]], [[52.360628, 4.911078], [52.360674, 4.911205], [52.360963, 4.911759], [52.361017, 4.911877], [52.361058, 4.912016], [52.361097, 4.912346], [52.361126, 4.912785], [52.361173, 4.913388], [52.361198, 4.913654], [52.361236, 4.913921], [52.3613, 4.914276], [52.361459, 4.914941], [52.361507, 4.915106], [52.361521, 4.915181]]]"
1743,363100012124352.0,"[[[52.361104, 4.913457], [52.361114, 4.913583], [52.361179, 4.914023]], [[52.361179, 4.914023], [52.361262, 4.914448], [52.361453, 4.915165], [52.361468, 4.915209]], [[52.360574, 4.911182], [52.360857, 4.911745], [52.36094, 4.911944], [52.360985, 4.912073], [52.361036, 4.912424], [52.361104, 4.913335], [52.361104, 4.913457]], [[52.360628, 4.911078], [52.360674, 4.911205], [52.360963, 4.911759], [52.361017, 4.911877], [52.361058, 4.912016], [52.361097, 4.912346], [52.361126, 4.912785], [52.361173, 4.913388], [52.361198, 4.913654], [52.361236, 4.913921], [52.3613, 4.914276], [52.361459, 4.914941], [52.361507, 4.915106], [52.361521, 4.915181]]]"
1744,363100012143946.0,"[[[52.358684, 4.903803], [52.35867, 4.904056], [52.359117, 4.90625], [52.359298, 4.906762]], [[52.358684, 4.903803], [52.358784, 4.903993], [52.359068, 4.905458], [52.359242, 4.906161], [52.35936, 4.906497]], [[52.359654, 4.905833], [52.359492, 4.905697], [52.35898, 4.905943]]]"
1745,363100012120616.0,"[[[52.363725, 4.92273], [52.363682, 4.923152], [52.363692, 4.923262]], [[52.363692, 4.923262], [52.363786, 4.92323], [52.363839, 4.92322], [52.3639, 4.923252], [52.363959, 4.923331], [52.364929, 4.924927], [52.365413, 4.925936]], [[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]]]"
1746,363100012094813.0,"[[[52.363692, 4.923262], [52.363786, 4.92323], [52.363839, 4.92322], [52.3639, 4.923252], [52.363959, 4.923331], [52.364929, 4.924927], [52.365413, 4.925936]], [[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]]]"
1747,363100012119432.0,"[[[52.363692, 4.923262], [52.363786, 4.92323], [52.363839, 4.92322], [52.3639, 4.923252], [52.363959, 4.923331], [52.364929, 4.924927], [52.365413, 4.925936]], [[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]]]"
1748,363100012164446.0,"[[[52.361179, 4.914023], [52.361262, 4.914448], [52.361453, 4.915165], [52.361468, 4.915209]], [[52.360628, 4.911078], [52.360674, 4.911205], [52.360963, 4.911759], [52.361017, 4.911877], [52.361058, 4.912016], [52.361097, 4.912346], [52.361126, 4.912785], [52.361173, 4.913388], [52.361198, 4.913654], [52.361236, 4.913921], [52.3613, 4.914276], [52.361459, 4.914941], [52.361507, 4.915106], [52.361521, 4.915181]]]"
1749,363100012070691.0,"[[[52.360079, 4.908691], [52.360134, 4.908852], [52.360171, 4.909116], [52.36019, 4.909336], [52.360199, 4.909556], [52.360191, 4.909747], [52.360194, 4.91051]], [[52.360194, 4.91051], [52.360231, 4.910671], [52.360267, 4.910774], [52.360313, 4.910876], [52.360358, 4.910964], [52.36043, 4.911066], [52.360574, 4.911182]], [[52.359298, 4.906762], [52.359352, 4.906776], [52.359524, 4.907112], [52.359687, 4.907418], [52.35986, 4.907783], [52.35995, 4.907959], [52.360014, 4.90809], [52.360105, 4.908353], [52.360159, 4.908573], [52.360169, 4.908632], [52.360214, 4.908837], [52.360224, 4.90891], [52.360233, 4.908939], [52.360251, 4.9091], [52.360252, 4.909262], [52.360262, 4.909438], [52.360256, 4.910231], [52.360266, 4.910377], [52.360293, 4.910539], [52.360321, 4.910671], [52.360375, 4.910802], [52.360574, 4.911182]], [[52.35936, 4.906497], [52.359397, 4.906629], [52.359515, 4.906906], [52.359895, 4.907651], [52.360013, 4.90787], [52.360122, 4.908133], [52.360204, 4.908426], [52.36024, 4.908587], [52.360287, 4.908865], [52.360314, 4.909056], [52.360324, 4.909188], [52.360328, 4.910245], [52.360338, 4.910377], [52.360356, 4.910494], [52.360383, 4.910596], [52.36042, 4.910699], [52.360628, 4.911078]]]"
1750,363100012235954.0,"[[[52.363692, 4.923262], [52.363786, 4.92323], [52.363839, 4.92322], [52.3639, 4.923252], [52.363959, 4.923331], [52.364929, 4.924927], [52.365413, 4.925936]], [[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]]]"
1751,363100012152891.0,"[[[52.363692, 4.923262], [52.363786, 4.92323], [52.363839, 4.92322], [52.3639, 4.923252], [52.363959, 4.923331], [52.364929, 4.924927], [52.365413, 4.925936]], [[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]]]"
1752,363100012158515.0,"[[[52.363692, 4.923262], [52.363786, 4.92323], [52.363839, 4.92322], [52.3639, 4.923252], [52.363959, 4.923331], [52.364929, 4.924927], [52.365413, 4.925936]], [[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]]]"
1753,363100012166530.0,"[[[52.363692, 4.923262], [52.363786, 4.92323], [52.363839, 4.92322], [52.3639, 4.923252], [52.363959, 4.923331], [52.364929, 4.924927], [52.365413, 4.925936]], [[52.363725, 4.92273], [52.364478, 4.923942], [52.365003, 4.924853], [52.365594, 4.925986], [52.36582, 4.926409], [52.365893, 4.926643], [52.36593, 4.926746], [52.365939, 4.926819]]]"
1754,363100012202716.0,[]
1755,363100012220835.0,"[[[52.361553, 4.915311], [52.361589, 4.915413], [52.361799, 4.916189], [52.361826, 4.916336], [52.361845, 4.916482], [52.361885, 4.917612], [52.361914, 4.917935]], [[52.361914, 4.917935], [52.361951, 4.918228], [52.362006, 4.918492], [52.36207, 4.918755], [52.362142, 4.91896], [52.362251, 4.91915], [52.362694, 4.919733]]]"
1756,363100012247165.0,[]
1757,363100012122406.0,[]
1758,363100012092001.0,[]
1759,363100012117748.0,"[[[52.361104, 4.913457], [52.361114, 4.913583], [52.361179, 4.914023]]]"
1760,363100012093772.0,[]
1761,363100012155354.0,[]
1762,363100012132979.0,[]
1763,363100012164328.0,[]
1764,363100012166427.0,[]
1765,363100012165928.0,[]
1766,363100012167367.0,[]
1767,363100012161156.0,[]
1768,363100012166310.0,[]
1769,363100012236056.0,[]
1770,363100012237090.0,[]
1771,363100012157134.0,[]
1772,363100012152734.0,[]
1773,363100012167228.0,[]
1774,363100012162569.0,[]
1775,363100012155848.0,[]
1776,363100012154269.0,[]
1777,363100012163275.0,[]
1778,363100012163256.0,[]
1779,363100012153512.0,[]
1780,363100012162419.0,[]
1781,363100012156393.0,[]
1782,363100012162874.0,[]
1783,363100012162156.0,[]
1784,363100012156756.0,[]
1785,363100012163421.0,[]
1786,363100012155547.0,[]
1787,363100012165261.0,[]
1788,363100012155918.0,[]
1789,363100012162652.0,[]
1790,363100012164042.0,[]
1791,363100012162370.0,[]
1792,363100012155469.0,[]
1793,363100012161047.0,[]
1794,363100012167317.0,[]
1795,363100012117935.0,[]
1796,363100012099459.0,[]
1797,363100012160544.0,[]
1798,363100012157135.0,[]
1799,363100012162231.0,[]
1800,363100012158579.0,[]
1801,363100012155905.0,[]
1802,363100012159004.0,[]
1803,363100012154137.0,[]
1804,363100012162806.0,[]
1805,363100012161485.0,[]
1806,363100012237053.0,[]
1807,363100012236300.0,[]
1808,363100012233418.0,[]
1809,363100012160523.0,[]
1810,363100012166320.0,[]
1811,363100012159319.0,[]
1812,363100012161983.0,[]
1813,363100012160185.0,[]
1814,363100012159347.0,[]
1815,363100012154316.0,[]
1816,363100012096635.0,[]
1817,363100012111838.0,[]
1818,363100012079471.0,[]
1819,363100012126318.0,[]
1820,363100012092784.0,[]
1821,363100012126379.0,[]
1822,363100012097376.0,[]
1823,363100012132467.0,[]
1824,363100012062594.0,[]
1825,363100012121170.0,[]
1826,363100012077542.0,[]
1827,363100012119424.0,[]
1828,363100012091456.0,[]
1829,363100012123924.0,[]
1830,363100012094578.0,[]
1831,363100012070507.0,[]
1832,363100012147463.0,[]
1833,363100012141486.0,[]
1834,363100012154844.0,[]
1835,363100012096202.0,[]
1836,363100012107101.0,[]
1837,363100012077743.0,[]
1838,363100012135892.0,[]
1839,363100012115223.0,[]
1840,363100012095089.0,[]
1841,363100012129188.0,[]
1842,363100012067111.0,[]
1843,363100012081211.0,[]
1844,363100012147517.0,[]
1845,363100012099797.0,[]
1846,363100012084768.0,[]
1847,363100012117095.0,[]
1848,363100012131566.0,[]
1849,363100012167393.0,[]
1850,363100012076294.0,[]
1851,363100012076344.0,[]
1852,363100012166234.0,[]
1853,363100012155463.0,[]
1854,363100012164756.0,[]
1855,363100012153402.0,[]
1856,363100012158482.0,[]
1857,363100012136880.0,[]
1858,363100012135437.0,[]
1859,363100012148020.0,[]
1860,363100012146282.0,[]
1861,363100012135963.0,[]
1862,363100012127111.0,[]
1863,363100012135876.0,[]
1864,363100012087418.0,[]
1865,363100012147910.0,[]
1866,363100012067045.0,[]
1867,363100012138441.0,[]
1868,363100012166191.0,[]
1869,363100012161071.0,[]
1870,363100012102346.0,[]
1871,363100012159444.0,[]
1872,363100012157341.0,[]
1873,363100012157059.0,[]
1874,363100012159443.0,[]
1875,363100012165405.0,[]
1876,363100012156685.0,[]
1877,363100012094146.0,[]
1878,363100012159207.0,[]
1879,363100012117780.0,[]
1880,363100012163657.0,[]
1881,363100012163453.0,[]
1882,363100012250801.0,[]
1883,363100012081608.0,"[[[52.359354, 4.932319], [52.359139, 4.932483], [52.358485, 4.932886]]]"
1884,363100012143367.0,"[[[52.35999, 4.931799], [52.359739, 4.931992], [52.359462, 4.932215], [52.359354, 4.932319]]]"
1885,363100012088340.0,"[[[52.35999, 4.931799], [52.359739, 4.931992], [52.359462, 4.932215], [52.359354, 4.932319]]]"
1886,363100012079402.0,"[[[52.359354, 4.932319], [52.359139, 4.932483], [52.358485, 4.932886]], [[52.35999, 4.931799], [52.359739, 4.931992], [52.359462, 4.932215], [52.359354, 4.932319]]]"
1887,363100012135361.0,"[[[52.359354, 4.932319], [52.359139, 4.932483], [52.358485, 4.932886]]]"
1888,363100012121753.0,"[[[52.359354, 4.932319], [52.359139, 4.932483], [52.358485, 4.932886]]]"
1889,363100012136428.0,"[[[52.359354, 4.932319], [52.359139, 4.932483], [52.358485, 4.932886]]]"
1890,363100012105132.0,"[[[52.359354, 4.932319], [52.359139, 4.932483], [52.358485, 4.932886]]]"
1891,363100012109318.0,"[[[52.359354, 4.932319], [52.359139, 4.932483], [52.358485, 4.932886]]]"
1892,363100012102994.0,"[[[52.359354, 4.932319], [52.359139, 4.932483], [52.358485, 4.932886]]]"
1893,363100012147840.0,"[[[52.359354, 4.932319], [52.359139, 4.932483], [52.358485, 4.932886]]]"
1894,363100012127840.0,"[[[52.359354, 4.932319], [52.359139, 4.932483], [52.358485, 4.932886]]]"
1895,363100012098623.0,"[[[52.359354, 4.932319], [52.359139, 4.932483], [52.358485, 4.932886]]]"
1896,363100012145198.0,"[[[52.359354, 4.932319], [52.359139, 4.932483], [52.358485, 4.932886]]]"
